timestamp,datetime,resource_id,resource_type,state,train_id,batch_id,rejection_reason
1122.0,2025-12-01T18:42:00+00:00,W0021,wagon,retrofitted,,,
1122.0,2025-12-01T18:42:00+00:00,W0022,wagon,retrofitted,,,
1122.0,2025-12-01T18:42:00+00:00,W0013,wagon,parked,,,
1122.0,2025-12-01T18:42:00+00:00,W0014,wagon,parked,,,
1122.0,2025-12-01T18:42:00+00:00,W0015,wagon,parked,,,
1122.0,2025-12-01T18:42:00+00:00,W0016,wagon,parked,,,
1122.0,2025-12-01T18:42:00+00:00,LOCO_02,locomotive,moving,,,
1123.5,2025-12-01T18:43:30+00:00,LOCO_04,locomotive,moving,,,
1123.5,2025-12-01T18:43:30+00:00,W0025,wagon,moving,,,
1123.5,2025-12-01T18:43:30+00:00,W0026,wagon,moving,,,
1126.0,2025-12-01T18:46:00+00:00,LOCO_01,locomotive,moving,,,
1128.5,2025-12-01T18:48:30+00:00,W0025,wagon,in_workshop,,,
1128.5,2025-12-01T18:48:30+00:00,W0026,wagon,in_workshop,,,
1131.0,2025-12-01T18:51:00+00:00,LOCO_01,locomotive,moving,,,
1134.5,2025-12-01T18:54:30+00:00,W0025,wagon,in_workshop,,,
1134.5,2025-12-01T18:54:30+00:00,W0026,wagon,in_workshop,,,
1134.5,2025-12-01T18:54:30+00:00,LOCO_04,locomotive,moving,,,
1137.5,2025-12-01T18:57:30+00:00,LOCO_03,locomotive,moving,,,
1138.0,2025-12-01T18:58:00+00:00,LOCO_01,locomotive,moving,,,
1138.0,2025-12-01T18:58:00+00:00,W0021,wagon,moving,,,
1138.0,2025-12-01T18:58:00+00:00,W0022,wagon,moving,,,
1142.5,2025-12-01T19:02:30+00:00,LOCO_04,locomotive,moving,,,
1143.0,2025-12-01T19:03:00+00:00,LOCO_01,locomotive,moving,,,
1148.0,2025-12-01T19:08:00+00:00,W0023,wagon,retrofitted,,,
1148.0,2025-12-01T19:08:00+00:00,W0024,wagon,retrofitted,,,
1148.5,2025-12-01T19:08:30+00:00,LOCO_01,locomotive,moving,,,
1150.0,2025-12-01T19:10:00+00:00,LOCO_03,locomotive,moving,,,
1155.5,2025-12-01T19:15:30+00:00,LOCO_01,locomotive,moving,,,
1155.5,2025-12-01T19:15:30+00:00,W0023,wagon,moving,,,
1155.5,2025-12-01T19:15:30+00:00,W0024,wagon,moving,,,
1158.0,2025-12-01T19:18:00+00:00,LOCO_03,locomotive,moving,,,
1158.0,2025-12-01T19:18:00+00:00,W0056,wagon,moving,,,
1158.0,2025-12-01T19:18:00+00:00,W0057,wagon,moving,,,
1160.5,2025-12-01T19:20:30+00:00,LOCO_01,locomotive,moving,,,
1163.0,2025-12-01T19:23:00+00:00,W0056,wagon,in_workshop,,,
1163.0,2025-12-01T19:23:00+00:00,W0057,wagon,in_workshop,,,
1167.5,2025-12-01T19:27:30+00:00,LOCO_01,locomotive,moving,,,
1169.0,2025-12-01T19:29:00+00:00,W0056,wagon,in_workshop,,,
1169.0,2025-12-01T19:29:00+00:00,W0057,wagon,in_workshop,,,
1169.0,2025-12-01T19:29:00+00:00,LOCO_03,locomotive,moving,,,
1175.5,2025-12-01T19:35:30+00:00,LOCO_01,locomotive,moving,,,
1175.5,2025-12-01T19:35:30+00:00,W0027,wagon,moving,,,
1175.5,2025-12-01T19:35:30+00:00,W0028,wagon,moving,,,
1180.5,2025-12-01T19:40:30+00:00,W0027,wagon,in_workshop,,,
1180.5,2025-12-01T19:40:30+00:00,W0028,wagon,in_workshop,,,
1182.0,2025-12-01T19:42:00+00:00,LOCO_03,locomotive,assigned,,,
1182.0,2025-12-01T19:42:00+00:00,LOCO_03,locomotive,moving,,,
1186.5,2025-12-01T19:46:30+00:00,W0027,wagon,in_workshop,,,
1186.5,2025-12-01T19:46:30+00:00,W0028,wagon,in_workshop,,,
1186.5,2025-12-01T19:46:30+00:00,LOCO_01,locomotive,moving,,,
1192.0,2025-12-01T19:52:00+00:00,LOCO_03,locomotive,moving,,,
1194.5,2025-12-01T19:54:30+00:00,W0025,wagon,retrofitted,,,
1194.5,2025-12-01T19:54:30+00:00,W0026,wagon,retrofitted,,,
1195.0,2025-12-01T19:55:00+00:00,LOCO_02,locomotive,moving,,,
1202.0,2025-12-01T20:02:00+00:00,LOCO_02,locomotive,moving,,,
1202.0,2025-12-01T20:02:00+00:00,W0025,wagon,moving,,,
1202.0,2025-12-01T20:02:00+00:00,W0026,wagon,moving,,,
1202.5,2025-12-01T20:02:30+00:00,LOCO_04,locomotive,assigned,,,
1207.0,2025-12-01T20:07:00+00:00,LOCO_02,locomotive,moving,,,
1214.0,2025-12-01T20:14:00+00:00,LOCO_01,locomotive,moving,,,
1215.5,2025-12-01T20:15:30+00:00,LOCO_04,locomotive,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0038,wagon,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0039,wagon,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0040,wagon,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0041,wagon,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0042,wagon,moving,,,
1215.5,2025-12-01T20:15:30+00:00,W0043,wagon,moving,,,
1222.0,2025-12-01T20:22:00+00:00,LOCO_01,locomotive,moving,,,
1222.0,2025-12-01T20:22:00+00:00,W0058,wagon,moving,,,
1222.0,2025-12-01T20:22:00+00:00,W0059,wagon,moving,,,
1224.0,2025-12-01T20:24:00+00:00,W0076,wagon,rejected,T4,,Loaded
1224.0,2025-12-01T20:24:00+00:00,W0080,wagon,rejected,T4,,No Retrofit Needed
1224.0,2025-12-01T20:24:00+00:00,W0093,wagon,rejected,T4,,Loaded
1224.0,2025-12-01T20:24:00+00:00,LOCO_02,locomotive,moving,,,
1224.0,2025-12-01T20:24:00+00:00,W0066,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0067,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0068,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0069,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0070,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0071,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0072,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0073,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0074,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0075,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0077,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0078,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0079,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0081,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0082,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0083,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0084,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0085,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0086,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0087,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0088,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0089,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0090,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0091,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0092,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0094,wagon,arrived,T4,,
1224.0,2025-12-01T20:24:00+00:00,W0095,wagon,arrived,T4,,
1227.0,2025-12-01T20:27:00+00:00,W0058,wagon,in_workshop,,,
1227.0,2025-12-01T20:27:00+00:00,W0059,wagon,in_workshop,,,
1229.0,2025-12-01T20:29:00+00:00,W0056,wagon,retrofitted,,,
1229.0,2025-12-01T20:29:00+00:00,W0057,wagon,retrofitted,,,
1233.0,2025-12-01T20:33:00+00:00,W0058,wagon,in_workshop,,,
1233.0,2025-12-01T20:33:00+00:00,W0059,wagon,in_workshop,,,
1233.0,2025-12-01T20:33:00+00:00,LOCO_01,locomotive,moving,,,
1238.0,2025-12-01T20:38:00+00:00,LOCO_01,locomotive,moving,,,
1245.0,2025-12-01T20:45:00+00:00,LOCO_01,locomotive,moving,,,
1245.0,2025-12-01T20:45:00+00:00,W0056,wagon,moving,,,
1245.0,2025-12-01T20:45:00+00:00,W0057,wagon,moving,,,
1246.5,2025-12-01T20:46:30+00:00,W0027,wagon,retrofitted,,,
1246.5,2025-12-01T20:46:30+00:00,W0028,wagon,retrofitted,,,
1250.0,2025-12-01T20:50:00+00:00,LOCO_01,locomotive,moving,,,
1255.0,2025-12-01T20:55:00+00:00,LOCO_01,locomotive,moving,,,
1259.5,2025-12-01T20:59:30+00:00,W0017,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0018,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0019,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0020,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0021,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0022,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0023,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,W0024,wagon,parked,,,
1259.5,2025-12-01T20:59:30+00:00,LOCO_03,locomotive,moving,,,
1262.0,2025-12-01T21:02:00+00:00,LOCO_01,locomotive,moving,,,
1262.0,2025-12-01T21:02:00+00:00,W0027,wagon,moving,,,
1262.0,2025-12-01T21:02:00+00:00,W0028,wagon,moving,,,
1267.0,2025-12-01T21:07:00+00:00,LOCO_01,locomotive,moving,,,
1274.0,2025-12-01T21:14:00+00:00,LOCO_01,locomotive,moving,,,
1275.5,2025-12-01T21:15:30+00:00,W0038,wagon,queued,,,
1275.5,2025-12-01T21:15:30+00:00,W0039,wagon,queued,,,
1275.5,2025-12-01T21:15:30+00:00,W0040,wagon,queued,,,
1275.5,2025-12-01T21:15:30+00:00,W0041,wagon,queued,,,
1275.5,2025-12-01T21:15:30+00:00,W0042,wagon,queued,,,
1275.5,2025-12-01T21:15:30+00:00,W0043,wagon,queued,,,
1282.0,2025-12-01T21:22:00+00:00,LOCO_01,locomotive,moving,,,
1282.0,2025-12-01T21:22:00+00:00,W0029,wagon,moving,,,
1282.0,2025-12-01T21:22:00+00:00,W0030,wagon,moving,,,
1284.0,2025-12-01T21:24:00+00:00,LOCO_02,locomotive,assigned,,,
1287.0,2025-12-01T21:27:00+00:00,W0029,wagon,in_workshop,,,
1287.0,2025-12-01T21:27:00+00:00,W0030,wagon,in_workshop,,,
1293.0,2025-12-01T21:33:00+00:00,W0058,wagon,retrofitted,,,
1293.0,2025-12-01T21:33:00+00:00,W0059,wagon,retrofitted,,,
1293.0,2025-12-01T21:33:00+00:00,W0029,wagon,in_workshop,,,
1293.0,2025-12-01T21:33:00+00:00,W0030,wagon,in_workshop,,,
1293.0,2025-12-01T21:33:00+00:00,LOCO_01,locomotive,moving,,,
1297.0,2025-12-01T21:37:00+00:00,LOCO_02,locomotive,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0072,wagon,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0073,wagon,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0074,wagon,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0075,wagon,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0077,wagon,moving,,,
1297.0,2025-12-01T21:37:00+00:00,W0078,wagon,moving,,,
1300.0,2025-12-01T21:40:00+00:00,LOCO_01,locomotive,moving,,,
1308.0,2025-12-01T21:48:00+00:00,LOCO_01,locomotive,moving,,,
1308.0,2025-12-01T21:48:00+00:00,W0060,wagon,moving,,,
1308.0,2025-12-01T21:48:00+00:00,W0061,wagon,moving,,,
1308.5,2025-12-01T21:48:30+00:00,LOCO_04,locomotive,moving,,,
1313.0,2025-12-01T21:53:00+00:00,W0060,wagon,in_workshop,,,
1313.0,2025-12-01T21:53:00+00:00,W0061,wagon,in_workshop,,,
1313.5,2025-12-01T21:53:30+00:00,LOCO_04,locomotive,moving,,,
1319.0,2025-12-01T21:59:00+00:00,W0060,wagon,in_workshop,,,
1319.0,2025-12-01T21:59:00+00:00,W0061,wagon,in_workshop,,,
1319.0,2025-12-01T21:59:00+00:00,LOCO_01,locomotive,moving,,,
1319.5,2025-12-01T21:59:30+00:00,LOCO_03,locomotive,moving,,,
1320.5,2025-12-01T22:00:30+00:00,LOCO_04,locomotive,moving,,,
1320.5,2025-12-01T22:00:30+00:00,W0058,wagon,moving,,,
1320.5,2025-12-01T22:00:30+00:00,W0059,wagon,moving,,,
1324.0,2025-12-01T22:04:00+00:00,LOCO_01,locomotive,assigned,,,
1324.0,2025-12-01T22:04:00+00:00,LOCO_01,locomotive,moving,,,
1325.5,2025-12-01T22:05:30+00:00,LOCO_04,locomotive,moving,,,
1332.5,2025-12-01T22:12:30+00:00,LOCO_04,locomotive,moving,,,
1333.0,2025-12-01T22:13:00+00:00,LOCO_01,locomotive,moving,,,
1340.5,2025-12-01T22:20:30+00:00,LOCO_04,locomotive,moving,,,
1340.5,2025-12-01T22:20:30+00:00,W0031,wagon,moving,,,
1340.5,2025-12-01T22:20:30+00:00,W0032,wagon,moving,,,
1345.5,2025-12-01T22:25:30+00:00,W0031,wagon,in_workshop,,,
1345.5,2025-12-01T22:25:30+00:00,W0032,wagon,in_workshop,,,
1351.5,2025-12-01T22:31:30+00:00,W0031,wagon,in_workshop,,,
1351.5,2025-12-01T22:31:30+00:00,W0032,wagon,in_workshop,,,
1351.5,2025-12-01T22:31:30+00:00,LOCO_04,locomotive,moving,,,
1353.0,2025-12-01T22:33:00+00:00,W0029,wagon,retrofitted,,,
1353.0,2025-12-01T22:33:00+00:00,W0030,wagon,retrofitted,,,
1356.5,2025-12-01T22:36:30+00:00,LOCO_04,locomotive,moving,,,
1357.0,2025-12-01T22:37:00+00:00,W0072,wagon,queued,,,
1357.0,2025-12-01T22:37:00+00:00,W0073,wagon,queued,,,
1357.0,2025-12-01T22:37:00+00:00,W0074,wagon,queued,,,
1357.0,2025-12-01T22:37:00+00:00,W0075,wagon,queued,,,
1357.0,2025-12-01T22:37:00+00:00,W0077,wagon,queued,,,
1357.0,2025-12-01T22:37:00+00:00,W0078,wagon,queued,,,
1363.5,2025-12-01T22:43:30+00:00,LOCO_04,locomotive,moving,,,
1363.5,2025-12-01T22:43:30+00:00,W0029,wagon,moving,,,
1363.5,2025-12-01T22:43:30+00:00,W0030,wagon,moving,,,
1368.5,2025-12-01T22:48:30+00:00,LOCO_04,locomotive,moving,,,
1375.5,2025-12-01T22:55:30+00:00,LOCO_04,locomotive,moving,,,
1379.0,2025-12-01T22:59:00+00:00,W0060,wagon,retrofitted,,,
1379.0,2025-12-01T22:59:00+00:00,W0061,wagon,retrofitted,,,
1379.5,2025-12-01T22:59:30+00:00,LOCO_03,locomotive,assigned,,,
1383.5,2025-12-01T23:03:30+00:00,LOCO_04,locomotive,moving,,,
1383.5,2025-12-01T23:03:30+00:00,W0063,wagon,moving,,,
1383.5,2025-12-01T23:03:30+00:00,W0064,wagon,moving,,,
1388.5,2025-12-01T23:08:30+00:00,W0063,wagon,in_workshop,,,
1388.5,2025-12-01T23:08:30+00:00,W0064,wagon,in_workshop,,,
1390.0,2025-12-01T23:10:00+00:00,LOCO_02,locomotive,moving,,,
1392.5,2025-12-01T23:12:30+00:00,LOCO_03,locomotive,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0044,wagon,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0045,wagon,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0046,wagon,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0047,wagon,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0048,wagon,moving,,,
1392.5,2025-12-01T23:12:30+00:00,W0049,wagon,moving,,,
1394.5,2025-12-01T23:14:30+00:00,W0063,wagon,in_workshop,,,
1394.5,2025-12-01T23:14:30+00:00,W0064,wagon,in_workshop,,,
1394.5,2025-12-01T23:14:30+00:00,LOCO_04,locomotive,moving,,,
1395.0,2025-12-01T23:15:00+00:00,LOCO_02,locomotive,moving,,,
1398.5,2025-12-01T23:18:30+00:00,W0025,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,W0026,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,W0056,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,W0057,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,W0027,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,W0028,wagon,parked,,,
1398.5,2025-12-01T23:18:30+00:00,LOCO_01,locomotive,moving,,,
1399.5,2025-12-01T23:19:30+00:00,LOCO_04,locomotive,moving,,,
1402.0,2025-12-01T23:22:00+00:00,LOCO_02,locomotive,moving,,,
1402.0,2025-12-01T23:22:00+00:00,W0060,wagon,moving,,,
1402.0,2025-12-01T23:22:00+00:00,W0061,wagon,moving,,,
1407.0,2025-12-01T23:27:00+00:00,LOCO_02,locomotive,moving,,,
1411.5,2025-12-01T23:31:30+00:00,W0031,wagon,retrofitted,,,
1411.5,2025-12-01T23:31:30+00:00,W0032,wagon,retrofitted,,,
1412.0,2025-12-01T23:32:00+00:00,LOCO_02,locomotive,moving,,,
1419.0,2025-12-01T23:39:00+00:00,LOCO_02,locomotive,moving,,,
1419.0,2025-12-01T23:39:00+00:00,W0031,wagon,moving,,,
1419.0,2025-12-01T23:39:00+00:00,W0032,wagon,moving,,,
1424.0,2025-12-01T23:44:00+00:00,LOCO_02,locomotive,moving,,,
1431.0,2025-12-01T23:51:00+00:00,LOCO_02,locomotive,moving,,,
1439.0,2025-12-01T23:59:00+00:00,LOCO_02,locomotive,moving,,,
1439.0,2025-12-01T23:59:00+00:00,W0033,wagon,moving,,,
1439.0,2025-12-01T23:59:00+00:00,W0034,wagon,moving,,,
1444.0,2025-12-02T00:04:00+00:00,W0033,wagon,in_workshop,,,
1444.0,2025-12-02T00:04:00+00:00,W0034,wagon,in_workshop,,,
1450.0,2025-12-02T00:10:00+00:00,W0033,wagon,in_workshop,,,
1450.0,2025-12-02T00:10:00+00:00,W0034,wagon,in_workshop,,,
1450.0,2025-12-02T00:10:00+00:00,LOCO_02,locomotive,moving,,,
1452.5,2025-12-02T00:12:30+00:00,W0044,wagon,queued,,,
1452.5,2025-12-02T00:12:30+00:00,W0045,wagon,queued,,,
1452.5,2025-12-02T00:12:30+00:00,W0046,wagon,queued,,,
1452.5,2025-12-02T00:12:30+00:00,W0047,wagon,queued,,,
1452.5,2025-12-02T00:12:30+00:00,W0048,wagon,queued,,,
1452.5,2025-12-02T00:12:30+00:00,W0049,wagon,queued,,,
1454.5,2025-12-02T00:14:30+00:00,W0063,wagon,retrofitted,,,
1454.5,2025-12-02T00:14:30+00:00,W0064,wagon,retrofitted,,,
1457.0,2025-12-02T00:17:00+00:00,LOCO_02,locomotive,moving,,,
1458.5,2025-12-02T00:18:30+00:00,LOCO_01,locomotive,moving,,,
1459.5,2025-12-02T00:19:30+00:00,LOCO_04,locomotive,assigned,,,
1465.0,2025-12-02T00:25:00+00:00,LOCO_02,locomotive,moving,,,
1465.0,2025-12-02T00:25:00+00:00,W0065,wagon,moving,,,
1465.0,2025-12-02T00:25:00+00:00,W0038,wagon,moving,,,
1465.5,2025-12-02T00:25:30+00:00,LOCO_01,locomotive,moving,,,
1465.5,2025-12-02T00:25:30+00:00,W0063,wagon,moving,,,
1465.5,2025-12-02T00:25:30+00:00,W0064,wagon,moving,,,
1470.0,2025-12-02T00:30:00+00:00,W0065,wagon,in_workshop,,,
1470.0,2025-12-02T00:30:00+00:00,W0038,wagon,in_workshop,,,
1470.5,2025-12-02T00:30:30+00:00,LOCO_04,locomotive,moving,,,
1470.5,2025-12-02T00:30:30+00:00,W0079,wagon,moving,,,
1470.5,2025-12-02T00:30:30+00:00,W0081,wagon,moving,,,
1470.5,2025-12-02T00:30:30+00:00,W0082,wagon,moving,,,
1470.5,2025-12-02T00:30:30+00:00,W0083,wagon,moving,,,
1470.5,2025-12-02T00:30:30+00:00,W0084,wagon,moving,,,
1470.5,2025-12-02T00:30:30+00:00,LOCO_01,locomotive,moving,,,
1475.5,2025-12-02T00:35:30+00:00,LOCO_01,locomotive,assigned,,,
1475.5,2025-12-02T00:35:30+00:00,LOCO_01,locomotive,moving,,,
1476.0,2025-12-02T00:36:00+00:00,W0065,wagon,in_workshop,,,
1476.0,2025-12-02T00:36:00+00:00,W0038,wagon,in_workshop,,,
1476.0,2025-12-02T00:36:00+00:00,LOCO_02,locomotive,moving,,,
1483.0,2025-12-02T00:43:00+00:00,LOCO_02,locomotive,moving,,,
1485.5,2025-12-02T00:45:30+00:00,LOCO_03,locomotive,moving,,,
1485.5,2025-12-02T00:45:30+00:00,LOCO_01,locomotive,moving,,,
1490.5,2025-12-02T00:50:30+00:00,LOCO_03,locomotive,moving,,,
1491.0,2025-12-02T00:51:00+00:00,LOCO_02,locomotive,moving,,,
1491.0,2025-12-02T00:51:00+00:00,W0035,wagon,moving,,,
1491.0,2025-12-02T00:51:00+00:00,W0036,wagon,moving,,,
1496.0,2025-12-02T00:56:00+00:00,W0035,wagon,in_workshop,,,
1496.0,2025-12-02T00:56:00+00:00,W0036,wagon,in_workshop,,,
1502.0,2025-12-02T01:02:00+00:00,W0035,wagon,in_workshop,,,
1502.0,2025-12-02T01:02:00+00:00,W0036,wagon,in_workshop,,,
1502.0,2025-12-02T01:02:00+00:00,LOCO_02,locomotive,moving,,,
1510.0,2025-12-02T01:10:00+00:00,W0033,wagon,retrofitted,,,
1510.0,2025-12-02T01:10:00+00:00,W0034,wagon,retrofitted,,,
1510.5,2025-12-02T01:10:30+00:00,LOCO_02,locomotive,moving,,,
1512.0,2025-12-02T01:12:00+00:00,W0096,wagon,rejected,T5,,Loaded
1512.0,2025-12-02T01:12:00+00:00,W0098,wagon,rejected,T5,,Loaded
1512.0,2025-12-02T01:12:00+00:00,W0097,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0099,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0100,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0101,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0102,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0103,wagon,arrived,T5,,
1512.0,2025-12-02T01:12:00+00:00,W0104,wagon,arrived,T5,,
1517.5,2025-12-02T01:17:30+00:00,LOCO_02,locomotive,moving,,,
1517.5,2025-12-02T01:17:30+00:00,W0033,wagon,moving,,,
1517.5,2025-12-02T01:17:30+00:00,W0034,wagon,moving,,,
1522.5,2025-12-02T01:22:30+00:00,LOCO_02,locomotive,moving,,,
1529.5,2025-12-02T01:29:30+00:00,LOCO_02,locomotive,moving,,,
1530.5,2025-12-02T01:30:30+00:00,W0079,wagon,queued,,,
1530.5,2025-12-02T01:30:30+00:00,W0081,wagon,queued,,,
1530.5,2025-12-02T01:30:30+00:00,W0082,wagon,queued,,,
1530.5,2025-12-02T01:30:30+00:00,W0083,wagon,queued,,,
1530.5,2025-12-02T01:30:30+00:00,W0084,wagon,queued,,,
1536.0,2025-12-02T01:36:00+00:00,W0065,wagon,retrofitted,,,
1536.0,2025-12-02T01:36:00+00:00,W0038,wagon,retrofitted,,,
1537.5,2025-12-02T01:37:30+00:00,LOCO_02,locomotive,moving,,,
1537.5,2025-12-02T01:37:30+00:00,W0039,wagon,moving,,,
1537.5,2025-12-02T01:37:30+00:00,W0040,wagon,moving,,,
1542.5,2025-12-02T01:42:30+00:00,W0039,wagon,in_workshop,,,
1542.5,2025-12-02T01:42:30+00:00,W0040,wagon,in_workshop,,,
1548.5,2025-12-02T01:48:30+00:00,W0039,wagon,in_workshop,,,
1548.5,2025-12-02T01:48:30+00:00,W0040,wagon,in_workshop,,,
1548.5,2025-12-02T01:48:30+00:00,LOCO_02,locomotive,moving,,,
1550.5,2025-12-02T01:50:30+00:00,LOCO_03,locomotive,assigned,,,
1553.0,2025-12-02T01:53:00+00:00,W0058,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0059,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0029,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0030,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0060,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0061,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0031,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,W0032,wagon,parked,,,
1553.0,2025-12-02T01:53:00+00:00,LOCO_01,locomotive,moving,,,
1553.5,2025-12-02T01:53:30+00:00,LOCO_02,locomotive,moving,,,
1557.5,2025-12-02T01:57:30+00:00,LOCO_04,locomotive,moving,,,
1559.5,2025-12-02T01:59:30+00:00,LOCO_03,locomotive,moving,,,
1559.5,2025-12-02T01:59:30+00:00,W0050,wagon,moving,,,
1559.5,2025-12-02T01:59:30+00:00,W0051,wagon,moving,,,
1559.5,2025-12-02T01:59:30+00:00,W0052,wagon,moving,,,
1559.5,2025-12-02T01:59:30+00:00,W0053,wagon,moving,,,
1560.5,2025-12-02T02:00:30+00:00,LOCO_02,locomotive,moving,,,
1560.5,2025-12-02T02:00:30+00:00,W0065,wagon,moving,,,
1560.5,2025-12-02T02:00:30+00:00,W0038,wagon,moving,,,
1562.0,2025-12-02T02:02:00+00:00,W0035,wagon,retrofitted,,,
1562.0,2025-12-02T02:02:00+00:00,W0036,wagon,retrofitted,,,
1562.5,2025-12-02T02:02:30+00:00,LOCO_04,locomotive,moving,,,
1565.5,2025-12-02T02:05:30+00:00,LOCO_02,locomotive,moving,,,
1569.5,2025-12-02T02:09:30+00:00,LOCO_04,locomotive,moving,,,
1569.5,2025-12-02T02:09:30+00:00,W0035,wagon,moving,,,
1569.5,2025-12-02T02:09:30+00:00,W0036,wagon,moving,,,
1570.5,2025-12-02T02:10:30+00:00,LOCO_02,locomotive,moving,,,
1574.5,2025-12-02T02:14:30+00:00,LOCO_04,locomotive,moving,,,
1581.5,2025-12-02T02:21:30+00:00,LOCO_04,locomotive,moving,,,
1589.5,2025-12-02T02:29:30+00:00,LOCO_04,locomotive,moving,,,
1589.5,2025-12-02T02:29:30+00:00,W0037,wagon,moving,,,
1589.5,2025-12-02T02:29:30+00:00,W0072,wagon,moving,,,
1594.5,2025-12-02T02:34:30+00:00,W0037,wagon,in_workshop,,,
1594.5,2025-12-02T02:34:30+00:00,W0072,wagon,in_workshop,,,
1600.5,2025-12-02T02:40:30+00:00,W0037,wagon,in_workshop,,,
1600.5,2025-12-02T02:40:30+00:00,W0072,wagon,in_workshop,,,
1600.5,2025-12-02T02:40:30+00:00,LOCO_04,locomotive,moving,,,
1607.5,2025-12-02T02:47:30+00:00,LOCO_04,locomotive,moving,,,
1608.5,2025-12-02T02:48:30+00:00,W0039,wagon,retrofitted,,,
1608.5,2025-12-02T02:48:30+00:00,W0040,wagon,retrofitted,,,
1613.0,2025-12-02T02:53:00+00:00,LOCO_01,locomotive,moving,,,
1615.5,2025-12-02T02:55:30+00:00,LOCO_04,locomotive,moving,,,
1615.5,2025-12-02T02:55:30+00:00,W0041,wagon,moving,,,
1615.5,2025-12-02T02:55:30+00:00,W0042,wagon,moving,,,
