timestamp,datetime,locomotive_id,event_type,location,from_location,to_location,purpose,coupler_type,wagon_count,duration_min
4727.0,2025-12-04T06:47:00+00:00,LOCO_01,MOVING,WS_01,retrofit1,WS_01,,,0,5.0
4732.0,2025-12-04T06:52:00+00:00,LOCO_01,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
4735.0,2025-12-04T06:55:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
4738.0,2025-12-04T06:58:00+00:00,LOCO_01,MOVING,track_19,WS_01,track_19,,,0,89.5
4827.5,2025-12-04T08:27:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
4827.5,2025-12-04T08:27:30+00:00,LOCO_01,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
4832.5,2025-12-04T08:32:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,3,1.0
4833.5,2025-12-04T08:33:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,1.0
4833.5,2025-12-04T08:33:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,3,0.5
4834.0,2025-12-04T08:34:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,3,0.5
4834.0,2025-12-04T08:34:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted1,,,,,3,1.0
4835.0,2025-12-04T08:35:00+00:00,LOCO_01,MOVING,parking10,retrofitted1,parking10,,,0,60.0
4895.0,2025-12-04T09:35:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking10,,,,DAC,3,0.5
4895.5,2025-12-04T09:35:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking10,,,,DAC,3,0.5
4895.5,2025-12-04T09:35:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking10,,,,DAC,3,1.0
4896.5,2025-12-04T09:36:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking10,,,,DAC,3,1.0
4897.5,2025-12-04T09:37:30+00:00,LOCO_01,MOVING,track_19,parking10,track_19,,,0,448.5
5346.0,2025-12-04T17:06:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
5346.0,2025-12-04T17:06:00+00:00,LOCO_01,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
5351.0,2025-12-04T17:11:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,2,0.5
5351.5,2025-12-04T17:11:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,2,0.5
5351.5,2025-12-04T17:11:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,2,0.5
5352.0,2025-12-04T17:12:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,2,0.5
5352.0,2025-12-04T17:12:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted1,,,,,2,1.0
5353.0,2025-12-04T17:13:00+00:00,LOCO_01,MOVING,parking7,retrofitted1,parking7,,,0,5.0
5358.0,2025-12-04T17:18:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking7,,,,DAC,2,0.5
5358.5,2025-12-04T17:18:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking7,,,,DAC,2,0.5
5358.5,2025-12-04T17:18:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking7,,,,DAC,2,0.5
5359.0,2025-12-04T17:19:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking7,,,,DAC,2,0.5
5359.5,2025-12-04T17:19:30+00:00,LOCO_01,MOVING,track_19,parking7,track_19,,,0,0.0
495.0,2025-12-01T08:15:00+00:00,LOCO_02,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
500.0,2025-12-01T08:20:00+00:00,LOCO_02,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
502.0,2025-12-01T08:22:00+00:00,LOCO_02,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
502.0,2025-12-01T08:22:00+00:00,LOCO_02,SHUNTING_PREP,retrofit1,,,,,0,1.0
503.0,2025-12-01T08:23:00+00:00,LOCO_02,MOVING,WS_01,retrofit1,WS_01,,,0,5.0
508.0,2025-12-01T08:28:00+00:00,LOCO_02,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
511.0,2025-12-01T08:31:00+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
514.0,2025-12-01T08:34:00+00:00,LOCO_02,MOVING,track_19,WS_01,track_19,,,0,60.5
574.5,2025-12-01T09:34:30+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
579.5,2025-12-01T09:39:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
580.0,2025-12-01T09:40:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
580.0,2025-12-01T09:40:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
580.5,2025-12-01T09:40:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
580.5,2025-12-01T09:40:30+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
581.5,2025-12-01T09:41:30+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
586.5,2025-12-01T09:46:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,61.5
648.0,2025-12-01T10:48:00+00:00,LOCO_02,MOVING,collection1,track_19,collection1,,,0,60.0
708.0,2025-12-01T11:48:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
708.0,2025-12-01T11:48:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,collection1,,,,SCREW,16,30.0
738.0,2025-12-01T12:18:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,16,30.0
738.0,2025-12-01T12:18:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,collection1,,,,SCREW,16,2.0
740.0,2025-12-01T12:20:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,16,2.0
740.0,2025-12-01T12:20:00+00:00,LOCO_02,SHUNTING_PREP,collection1,,,,,16,1.0
741.0,2025-12-01T12:21:00+00:00,LOCO_02,MOVING,retrofit1,collection1,retrofit1,,,0,60.0
801.0,2025-12-01T13:21:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,retrofit1,,,,SCREW,16,3.0
804.0,2025-12-01T13:24:00+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,16,3.0
804.0,2025-12-01T13:24:00+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,retrofit1,,,,SCREW,16,45.0
849.0,2025-12-01T14:09:00+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,retrofit1,,,,SCREW,16,45.0
894.0,2025-12-01T14:54:00+00:00,LOCO_02,MOVING,track_19,retrofit1,track_19,,,0,5.0
899.0,2025-12-01T14:59:00+00:00,LOCO_02,PARKING,,,,,,0,0.0
899.0,2025-12-01T14:59:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
899.0,2025-12-01T14:59:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
904.0,2025-12-01T15:04:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,6,2.5
906.5,2025-12-01T15:06:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,6,2.5
906.5,2025-12-01T15:06:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,6,0.5
907.0,2025-12-01T15:07:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,6,0.5
907.0,2025-12-01T15:07:00+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,6,1.0
908.0,2025-12-01T15:08:00+00:00,LOCO_02,MOVING,parking11,retrofitted1,parking11,,,0,60.0
968.0,2025-12-01T16:08:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking11,,,,DAC,6,0.5
968.5,2025-12-01T16:08:30+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking11,,,,DAC,6,0.5
968.5,2025-12-01T16:08:30+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking11,,,,DAC,6,2.5
971.0,2025-12-01T16:11:00+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking11,,,,DAC,6,2.5
973.5,2025-12-01T16:13:30+00:00,LOCO_02,MOVING,track_19,parking11,track_19,,,0,60.0
1033.5,2025-12-01T17:13:30+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
1038.5,2025-12-01T17:18:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1039.0,2025-12-01T17:19:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1039.0,2025-12-01T17:19:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1039.5,2025-12-01T17:19:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1039.5,2025-12-01T17:19:30+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
1040.5,2025-12-01T17:20:30+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
1045.5,2025-12-01T17:25:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,5.0
1050.5,2025-12-01T17:30:30+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
1050.5,2025-12-01T17:30:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
1055.5,2025-12-01T17:35:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,4,1.5
1057.0,2025-12-01T17:37:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,4,1.5
1057.0,2025-12-01T17:37:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,4,0.5
1057.5,2025-12-01T17:37:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,4,0.5
1057.5,2025-12-01T17:37:30+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,4,1.0
1058.5,2025-12-01T17:38:30+00:00,LOCO_02,MOVING,parking12,retrofitted1,parking12,,,0,60.0
1118.5,2025-12-01T18:38:30+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking12,,,,DAC,4,0.5
1119.0,2025-12-01T18:39:00+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking12,,,,DAC,4,0.5
1119.0,2025-12-01T18:39:00+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking12,,,,DAC,4,1.5
1120.5,2025-12-01T18:40:30+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking12,,,,DAC,4,1.5
1122.0,2025-12-01T18:42:00+00:00,LOCO_02,MOVING,track_19,parking12,track_19,,,0,73.0
1195.0,2025-12-01T19:55:00+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
1200.0,2025-12-01T20:00:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1200.5,2025-12-01T20:00:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1200.5,2025-12-01T20:00:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1201.0,2025-12-01T20:01:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1201.0,2025-12-01T20:01:00+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
1202.0,2025-12-01T20:02:00+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
1207.0,2025-12-01T20:07:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,17.0
1224.0,2025-12-01T20:24:00+00:00,LOCO_02,MOVING,collection2,track_19,collection2,,,0,60.0
1284.0,2025-12-01T21:24:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
1284.0,2025-12-01T21:24:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,collection2,,,,SCREW,6,10.0
1294.0,2025-12-01T21:34:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,collection2,,,,SCREW,6,10.0
1294.0,2025-12-01T21:34:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,collection2,,,,SCREW,6,2.0
1296.0,2025-12-01T21:36:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,collection2,,,,SCREW,6,2.0
1296.0,2025-12-01T21:36:00+00:00,LOCO_02,SHUNTING_PREP,collection2,,,,,6,1.0
1297.0,2025-12-01T21:37:00+00:00,LOCO_02,MOVING,retrofit2,collection2,retrofit2,,,0,60.0
1357.0,2025-12-01T22:37:00+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,retrofit2,,,,SCREW,6,3.0
1360.0,2025-12-01T22:40:00+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,6,3.0
1360.0,2025-12-01T22:40:00+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,retrofit2,,,,SCREW,6,15.0
1375.0,2025-12-01T22:55:00+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,6,15.0
1390.0,2025-12-01T23:10:00+00:00,LOCO_02,MOVING,track_19,retrofit2,track_19,,,0,5.0
1395.0,2025-12-01T23:15:00+00:00,LOCO_02,PARKING,,,,,,0,0.0
1395.0,2025-12-01T23:15:00+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
1400.0,2025-12-01T23:20:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1400.5,2025-12-01T23:20:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1400.5,2025-12-01T23:20:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1401.0,2025-12-01T23:21:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1401.0,2025-12-01T23:21:00+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
1402.0,2025-12-01T23:22:00+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
1407.0,2025-12-01T23:27:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,5.0
1412.0,2025-12-01T23:32:00+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
1417.0,2025-12-01T23:37:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1417.5,2025-12-01T23:37:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1417.5,2025-12-01T23:37:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1418.0,2025-12-01T23:38:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1418.0,2025-12-01T23:38:00+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
1419.0,2025-12-01T23:39:00+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
1424.0,2025-12-01T23:44:00+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,7.0
1431.0,2025-12-01T23:51:00+00:00,LOCO_02,MOVING,retrofit2,track_19,retrofit2,,,0,5.0
1436.0,2025-12-01T23:56:00+00:00,LOCO_02,COUPLING_STARTED,retrofit2,,,,SCREW,0,2.0
1438.0,2025-12-01T23:58:00+00:00,LOCO_02,COUPLING_COMPLETED,retrofit2,,,,SCREW,0,2.0
1438.0,2025-12-01T23:58:00+00:00,LOCO_02,SHUNTING_PREP,retrofit2,,,,,0,1.0
1439.0,2025-12-01T23:59:00+00:00,LOCO_02,MOVING,WS_03,retrofit2,WS_03,,,0,5.0
1444.0,2025-12-02T00:04:00+00:00,LOCO_02,DECOUPLING_STARTED,WS_03,,,,SCREW,0,3.0
1447.0,2025-12-02T00:07:00+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_03,,,,SCREW,0,3.0
1450.0,2025-12-02T00:10:00+00:00,LOCO_02,MOVING,track_19,WS_03,track_19,,,0,7.0
1457.0,2025-12-02T00:17:00+00:00,LOCO_02,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
1462.0,2025-12-02T00:22:00+00:00,LOCO_02,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
1464.0,2025-12-02T00:24:00+00:00,LOCO_02,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
1464.0,2025-12-02T00:24:00+00:00,LOCO_02,SHUNTING_PREP,retrofit1,,,,,0,1.0
1465.0,2025-12-02T00:25:00+00:00,LOCO_02,MOVING,WS_01,retrofit1,WS_01,,,0,5.0
1470.0,2025-12-02T00:30:00+00:00,LOCO_02,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
1473.0,2025-12-02T00:33:00+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
1476.0,2025-12-02T00:36:00+00:00,LOCO_02,MOVING,track_19,WS_01,track_19,,,0,7.0
1483.0,2025-12-02T00:43:00+00:00,LOCO_02,MOVING,retrofit2,track_19,retrofit2,,,0,5.0
1488.0,2025-12-02T00:48:00+00:00,LOCO_02,COUPLING_STARTED,retrofit2,,,,SCREW,0,2.0
1490.0,2025-12-02T00:50:00+00:00,LOCO_02,COUPLING_COMPLETED,retrofit2,,,,SCREW,0,2.0
1490.0,2025-12-02T00:50:00+00:00,LOCO_02,SHUNTING_PREP,retrofit2,,,,,0,1.0
1491.0,2025-12-02T00:51:00+00:00,LOCO_02,MOVING,WS_02,retrofit2,WS_02,,,0,5.0
1496.0,2025-12-02T00:56:00+00:00,LOCO_02,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1499.0,2025-12-02T00:59:00+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1502.0,2025-12-02T01:02:00+00:00,LOCO_02,MOVING,track_19,WS_02,track_19,,,0,8.5
1510.5,2025-12-02T01:10:30+00:00,LOCO_02,MOVING,WS_03,track_19,WS_03,,,0,5.0
1515.5,2025-12-02T01:15:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1516.0,2025-12-02T01:16:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1516.0,2025-12-02T01:16:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_03,,,,DAC,2,0.5
1516.5,2025-12-02T01:16:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_03,,,,DAC,2,0.5
1516.5,2025-12-02T01:16:30+00:00,LOCO_02,SHUNTING_PREP,WS_03,,,,,2,1.0
1517.5,2025-12-02T01:17:30+00:00,LOCO_02,MOVING,retrofitted1,WS_03,retrofitted1,,,0,5.0
1522.5,2025-12-02T01:22:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,7.0
1529.5,2025-12-02T01:29:30+00:00,LOCO_02,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
1534.5,2025-12-02T01:34:30+00:00,LOCO_02,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
1536.5,2025-12-02T01:36:30+00:00,LOCO_02,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
1536.5,2025-12-02T01:36:30+00:00,LOCO_02,SHUNTING_PREP,retrofit1,,,,,0,1.0
1537.5,2025-12-02T01:37:30+00:00,LOCO_02,MOVING,WS_03,retrofit1,WS_03,,,0,5.0
1542.5,2025-12-02T01:42:30+00:00,LOCO_02,DECOUPLING_STARTED,WS_03,,,,SCREW,0,3.0
1545.5,2025-12-02T01:45:30+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_03,,,,SCREW,0,3.0
1548.5,2025-12-02T01:48:30+00:00,LOCO_02,MOVING,track_19,WS_03,track_19,,,0,5.0
1553.5,2025-12-02T01:53:30+00:00,LOCO_02,MOVING,WS_01,track_19,WS_01,,,0,5.0
1558.5,2025-12-02T01:58:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1559.0,2025-12-02T01:59:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1559.0,2025-12-02T01:59:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1559.5,2025-12-02T01:59:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1559.5,2025-12-02T01:59:30+00:00,LOCO_02,SHUNTING_PREP,WS_01,,,,,2,1.0
1560.5,2025-12-02T02:00:30+00:00,LOCO_02,MOVING,retrofitted1,WS_01,retrofitted1,,,0,5.0
1565.5,2025-12-02T02:05:30+00:00,LOCO_02,MOVING,track_19,retrofitted1,track_19,,,0,5.0
1570.5,2025-12-02T02:10:30+00:00,LOCO_02,MOVING,collection2,track_19,collection2,,,0,60.0
1630.5,2025-12-02T03:10:30+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
1630.5,2025-12-02T03:10:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,collection2,,,,SCREW,4,6.0
1636.5,2025-12-02T03:16:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,collection2,,,,SCREW,4,6.0
1636.5,2025-12-02T03:16:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,collection2,,,,SCREW,4,2.0
1638.5,2025-12-02T03:18:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,collection2,,,,SCREW,4,2.0
1638.5,2025-12-02T03:18:30+00:00,LOCO_02,SHUNTING_PREP,collection2,,,,,4,1.0
1639.5,2025-12-02T03:19:30+00:00,LOCO_02,MOVING,retrofit2,collection2,retrofit2,,,0,60.0
1699.5,2025-12-02T04:19:30+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,retrofit2,,,,SCREW,4,3.0
1702.5,2025-12-02T04:22:30+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,4,3.0
1702.5,2025-12-02T04:22:30+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,retrofit2,,,,SCREW,4,9.0
1711.5,2025-12-02T04:31:30+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,retrofit2,,,,SCREW,4,9.0
1720.5,2025-12-02T04:40:30+00:00,LOCO_02,MOVING,track_19,retrofit2,track_19,,,0,5.0
1725.5,2025-12-02T04:45:30+00:00,LOCO_02,PARKING,,,,,,0,2.0
1727.5,2025-12-02T04:47:30+00:00,LOCO_02,MOVING,retrofit2,track_19,retrofit2,,,0,5.0
1732.5,2025-12-02T04:52:30+00:00,LOCO_02,COUPLING_STARTED,retrofit2,,,,SCREW,0,2.0
1734.5,2025-12-02T04:54:30+00:00,LOCO_02,COUPLING_COMPLETED,retrofit2,,,,SCREW,0,2.0
1734.5,2025-12-02T04:54:30+00:00,LOCO_02,SHUNTING_PREP,retrofit2,,,,,0,1.0
1735.5,2025-12-02T04:55:30+00:00,LOCO_02,MOVING,WS_02,retrofit2,WS_02,,,0,5.0
1740.5,2025-12-02T05:00:30+00:00,LOCO_02,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1743.5,2025-12-02T05:03:30+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1746.5,2025-12-02T05:06:30+00:00,LOCO_02,MOVING,track_19,WS_02,track_19,,,0,7.0
1753.5,2025-12-02T05:13:30+00:00,LOCO_02,MOVING,retrofit1,track_19,retrofit1,,,0,5.0
1758.5,2025-12-02T05:18:30+00:00,LOCO_02,COUPLING_STARTED,retrofit1,,,,SCREW,0,2.0
1760.5,2025-12-02T05:20:30+00:00,LOCO_02,COUPLING_COMPLETED,retrofit1,,,,SCREW,0,2.0
1760.5,2025-12-02T05:20:30+00:00,LOCO_02,SHUNTING_PREP,retrofit1,,,,,0,1.0
1761.5,2025-12-02T05:21:30+00:00,LOCO_02,MOVING,WS_03,retrofit1,WS_03,,,0,5.0
1766.5,2025-12-02T05:26:30+00:00,LOCO_02,DECOUPLING_STARTED,WS_03,,,,SCREW,0,3.0
1769.5,2025-12-02T05:29:30+00:00,LOCO_02,DECOUPLING_COMPLETED,WS_03,,,,SCREW,0,3.0
1772.5,2025-12-02T05:32:30+00:00,LOCO_02,MOVING,track_19,WS_03,track_19,,,0,5.0
1777.5,2025-12-02T05:37:30+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
1777.5,2025-12-02T05:37:30+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
1782.5,2025-12-02T05:42:30+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,8,3.5
1786.0,2025-12-02T05:46:00+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,8,3.5
1786.0,2025-12-02T05:46:00+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,8,0.5
1786.5,2025-12-02T05:46:30+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,8,0.5
1786.5,2025-12-02T05:46:30+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,8,1.0
1787.5,2025-12-02T05:47:30+00:00,LOCO_02,MOVING,parking9,retrofitted1,parking9,,,0,5.0
1792.5,2025-12-02T05:52:30+00:00,LOCO_02,LOCO_DECOUPLING_STARTED,parking9,,,,DAC,8,0.5
1793.0,2025-12-02T05:53:00+00:00,LOCO_02,LOCO_DECOUPLING_COMPLETED,parking9,,,,DAC,8,0.5
1793.0,2025-12-02T05:53:00+00:00,LOCO_02,RAKE_DECOUPLING_STARTED,parking9,,,,DAC,8,3.5
1796.5,2025-12-02T05:56:30+00:00,LOCO_02,RAKE_DECOUPLING_COMPLETED,parking9,,,,DAC,8,3.5
1800.0,2025-12-02T06:00:00+00:00,LOCO_02,MOVING,track_19,parking9,track_19,,,0,5.0
1805.0,2025-12-02T06:05:00+00:00,LOCO_02,ALLOCATED,,,,batch_transport,,0,0.0
1805.0,2025-12-02T06:05:00+00:00,LOCO_02,MOVING,retrofitted1,track_19,retrofitted1,,,0,5.0
1810.0,2025-12-02T06:10:00+00:00,LOCO_02,RAKE_COUPLING_STARTED,retrofitted1,,,,DAC,2,0.5
1810.5,2025-12-02T06:10:30+00:00,LOCO_02,RAKE_COUPLING_COMPLETED,retrofitted1,,,,DAC,2,0.5
1810.5,2025-12-02T06:10:30+00:00,LOCO_02,LOCO_COUPLING_STARTED,retrofitted1,,,,DAC,2,0.5
1811.0,2025-12-02T06:11:00+00:00,LOCO_02,LOCO_COUPLING_COMPLETED,retrofitted1,,,,DAC,2,0.5
1811.0,2025-12-02T06:11:00+00:00,LOCO_02,SHUNTING_PREP,retrofitted1,,,,,2,1.0
