train_id,arrival_date,arrival_time,wagon_id,length,is_loaded,needs_retrofit
TRAIN09,2025-01-19,08:00,WAGON09_10,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_11,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_12,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_13,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_14,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_15,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_16,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_17,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_18,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_19,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_20,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_21,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_22,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_23,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_24,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_25,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_26,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_27,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_28,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_29,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_30,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_31,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_32,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_33,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_34,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_35,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_36,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_37,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_38,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_39,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_40,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_41,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_42,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_43,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_44,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_45,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_46,15.5,false,true
TRAIN09,2025-01-19,08:00,WAGON09_47,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_48,15.5,true,false
TRAIN09,2025-01-19,08:00,WAGON09_49,15.5,true,true
TRAIN09,2025-01-19,08:00,WAGON09_50,15.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_01,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_02,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_03,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_04,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_05,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_06,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_07,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_08,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_09,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_10,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_11,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_12,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_13,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_14,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_15,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_16,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_17,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_18,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_19,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_20,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_21,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_22,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_23,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_24,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_25,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_26,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_27,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_28,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_29,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_30,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_31,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_32,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_33,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_34,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_35,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_36,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_37,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_38,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_39,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_40,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_41,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_42,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_43,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_44,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_45,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_46,16.5,false,true
TRAIN10,2025-01-19,14:00,WAGON10_47,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_48,16.5,true,false
TRAIN10,2025-01-19,14:00,WAGON10_49,16.5,true,true
TRAIN10,2025-01-19,14:00,WAGON10_50,16.5,false,true
