timestamp,event_type,resource_type,resource_id,details
941.0,WagonMovedEvent,wagon,W0005,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""941.0"", ""to_track"": ""WS_01""}"
941.0,WagonMovedEvent,wagon,W0006,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""941.0"", ""to_track"": ""WS_01""}"
941.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
941.0,RetrofitStartedEvent,wagon,W0005,"{""bay_id"": ""WS_01_bay_0"", ""event_id"": ""4bd23445-4fac-463f-b613-d604e464ddd5"", ""timestamp"": ""1769098157.34366""}"
941.0,RetrofitStartedEvent,wagon,W0006,"{""bay_id"": ""WS_01_bay_1"", ""event_id"": ""e87a298d-b28f-4e33-8139-dd4b097f1d2b"", ""timestamp"": ""1769098157.3438814""}"
946.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
946.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""b376b22b-fcf2-4062-8b3e-626c2bdad1e2"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3442528"", ""track"": ""track_19""}"
946.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""d8ff3d07-3653-481f-8af0-2eaa99f7f49f"", ""timestamp"": ""1769098157.3444312"", ""track"": ""track_19""}"
946.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
951.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
957.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
962.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
968.0,WagonMovedEvent,wagon,W0007,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""968.0"", ""to_track"": ""WS_02""}"
968.0,WagonMovedEvent,wagon,W0008,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""968.0"", ""to_track"": ""WS_02""}"
968.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
968.0,RetrofitStartedEvent,wagon,W0007,"{""bay_id"": ""WS_02_bay_0"", ""event_id"": ""5e1176a0-7fbe-40fb-a762-34685e6015dc"", ""timestamp"": ""1769098157.3462772""}"
968.0,RetrofitStartedEvent,wagon,W0008,"{""bay_id"": ""WS_02_bay_1"", ""event_id"": ""2e921612-2f67-47cb-8442-0313a06607a3"", ""timestamp"": ""1769098157.3464937""}"
973.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
973.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""10f6dee4-12ad-44e6-9f1c-2a3f96798af5"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3468578"", ""track"": ""track_19""}"
973.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""8043cab3-23c6-4de1-add9-c6a32c764345"", ""timestamp"": ""1769098157.347032"", ""track"": ""track_19""}"
973.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
978.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
984.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
989.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
995.0,WagonMovedEvent,wagon,W0009,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""995.0"", ""to_track"": ""WS_01""}"
995.0,WagonMovedEvent,wagon,W0010,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""995.0"", ""to_track"": ""WS_01""}"
995.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
1000.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
1000.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""464cd1a9-b517-42cd-9696-6baa2819b444"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3490658"", ""track"": ""track_19""}"
1000.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""774d5e2b-b3a9-4969-8bb9-26db23ea0040"", ""timestamp"": ""1769098157.349241"", ""track"": ""track_19""}"
1000.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
1005.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
1011.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
1016.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
1022.0,WagonMovedEvent,wagon,W0011,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""1022.0"", ""to_track"": ""WS_02""}"
1022.0,WagonMovedEvent,wagon,W0012,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""1022.0"", ""to_track"": ""WS_02""}"
1022.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
1027.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""track_19""}"
1027.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""37661768-9215-4f49-a933-e4d0845d4414"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3512635"", ""track"": ""track_19""}"
1121.0,WagonRetrofitCompletedEvent,wagon,W0005,"{""completion_time"": ""1121.0"", ""event_id"": ""d957d0af-ed1f-421c-bae4-229ba7e9e9f7"", ""timestamp"": ""1769098157.3514729""}"
1121.0,WagonRetrofittedEvent,workshop,WS_01,"{""event_id"": ""f9cf36ec-0a32-4670-884b-5257f698e5cb"", ""timestamp"": ""1769098157.3518376"", ""wagon"": ""id='W0005' length=18.4 is_loaded=False track='parking3' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=941.0 retrofit_end_time=1121.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769098157' train_id='T1' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1121.0,BatchRetrofittedEvent,workshop,WS_01,"{""batch_id"": ""single_W0005"", ""event_id"": ""f61207f4-1744-4d56-8312-486595512e0b"", ""timestamp"": ""1769098157.3520374"", ""wagons"": ""[Wagon(id='W0005', length=18.4, is_loaded=False, track='parking3', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=941.0, retrofit_end_time=1121.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_01', rake_id='transport_rake_WS_01_retrofitted_1769098157', train_id='T1', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
1121.0,WagonRetrofitCompletedEvent,wagon,W0006,"{""completion_time"": ""1121.0"", ""event_id"": ""98fd6b9d-28b9-4a98-8fc4-f741dfbcc96a"", ""timestamp"": ""1769098157.3522894""}"
1121.0,WagonRetrofittedEvent,workshop,WS_01,"{""event_id"": ""bbdd59bd-fd32-489d-97b8-55d67e21bf39"", ""timestamp"": ""1769098157.3526125"", ""wagon"": ""id='W0006' length=16.6 is_loaded=False track='parking3' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=941.0 retrofit_end_time=1121.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_01' rake_id='transport_rake_WS_01_retrofitted_1769098157' train_id='T1' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1121.0,BatchRetrofittedEvent,workshop,WS_01,"{""batch_id"": ""single_W0006"", ""event_id"": ""58b70d9b-2dde-4e90-951b-26e9017f35c6"", ""timestamp"": ""1769098157.3527787"", ""wagons"": ""[Wagon(id='W0006', length=16.6, is_loaded=False, track='parking3', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=941.0, retrofit_end_time=1121.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_01', rake_id='transport_rake_WS_01_retrofitted_1769098157', train_id='T1', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
1121.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""24c7e78b-13de-4c59-ac29-9a2963d75e64"", ""timestamp"": ""1769098157.3533711"", ""track"": ""track_19""}"
1121.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
1126.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
1127.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
1132.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
1133.0,WagonMovedEvent,wagon,W0005,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""1133.0"", ""to_track"": ""retrofitted""}"
1133.0,WagonDistributedEvent,wagon,W0005,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769098157"", ""event_id"": ""72f6c060-1188-48b8-a484-83771fa9bf78"", ""timestamp"": ""1769098157.3547602""}"
1133.0,WagonMovedEvent,wagon,W0006,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""1133.0"", ""to_track"": ""retrofitted""}"
1133.0,WagonDistributedEvent,wagon,W0006,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769098157"", ""event_id"": ""f18987cf-3e88-4ffa-b280-76e6d3998225"", ""timestamp"": ""1769098157.3557272""}"
1133.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
1133.0,RetrofitStartedEvent,wagon,W0009,"{""bay_id"": ""WS_01_bay_0"", ""event_id"": ""2a984f4a-b705-45eb-9122-810c65a67d72"", ""timestamp"": ""1769098157.3562498""}"
1133.0,RetrofitStartedEvent,wagon,W0010,"{""bay_id"": ""WS_01_bay_1"", ""event_id"": ""a14659e7-deab-471c-a261-e3eb5f21c7c8"", ""timestamp"": ""1769098157.3565624""}"
1138.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
1138.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""399b126c-2ec4-48eb-bbb1-275d245b62fd"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.3569293"", ""track"": ""track_19""}"
1138.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""4d899cb0-d50e-4159-b731-36a0c9616e6d"", ""timestamp"": ""1769098157.3571634"", ""track"": ""track_19""}"
1138.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
1143.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
1144.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking3""}"
1148.0,WagonRetrofitCompletedEvent,wagon,W0007,"{""completion_time"": ""1148.0"", ""event_id"": ""8db37ed4-ab19-4b1e-9eea-2c39efeba207"", ""timestamp"": ""1769098157.3580039""}"
1148.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""67beefed-fe96-4e79-abc9-cba918834b9b"", ""timestamp"": ""1769098157.3583324"", ""wagon"": ""id='W0007' length=18.8 is_loaded=False track='WS_02' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=968.0 retrofit_end_time=1148.0 status=<WagonStatus.RETROFITTED: 'retrofitted'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T2' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1148.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0007"", ""event_id"": ""ace55704-d516-4c6f-8d9d-ac8d10ad096d"", ""timestamp"": ""1769098157.3584943"", ""wagons"": ""[Wagon(id='W0007', length=18.8, is_loaded=False, track='WS_02', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=968.0, retrofit_end_time=1148.0, status=<WagonStatus.RETROFITTED: 'retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T2', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
1148.0,WagonRetrofitCompletedEvent,wagon,W0008,"{""completion_time"": ""1148.0"", ""event_id"": ""85e30299-6005-4930-bdc4-d03d03ceb884"", ""timestamp"": ""1769098157.3587532""}"
1148.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""4e47d328-7635-40ca-9c9a-73902fa0c6c4"", ""timestamp"": ""1769098157.359058"", ""wagon"": ""id='W0008' length=22.3 is_loaded=False track='WS_02' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=968.0 retrofit_end_time=1148.0 status=<WagonStatus.RETROFITTED: 'retrofitted'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T2' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
1148.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0008"", ""event_id"": ""078c0322-329e-4720-a9e9-248695b2c915"", ""timestamp"": ""1769098157.359216"", ""wagons"": ""[Wagon(id='W0008', length=22.3, is_loaded=False, track='WS_02', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=968.0, retrofit_end_time=1148.0, status=<WagonStatus.RETROFITTED: 'retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_collection1_retrofit_1769098157', train_id='T2', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
1149.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking3""}"
1150.0,WagonParkedEvent,wagon,W0005,"{""event_id"": ""ff551750-35c6-4f19-849a-5f3f84ae4f7c"", ""parking_area_id"": ""parking3"", ""timestamp"": ""1769098157.3596413""}"
1150.0,WagonMovedEvent,wagon,W0005,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""1150.0"", ""to_track"": ""parking3""}"
1150.0,WagonParkedEvent,wagon,W0006,"{""event_id"": ""4101ca39-019a-41a9-95b1-b10662e97f61"", ""parking_area_id"": ""parking3"", ""timestamp"": ""1769098157.3601875""}"
1150.0,WagonMovedEvent,wagon,W0006,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""1150.0"", ""to_track"": ""parking3""}"
1150.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking3"", ""to_track"": ""track_19""}"
1155.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking3"", ""to_track"": ""track_19""}"
1155.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""165c0fee-30bd-480a-91d0-e960f7c5f500"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.361155"", ""track"": ""track_19""}"
